Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.50475308341052,0.581879633667684,0.576101504363189,0.605132677034838,0.605132677034838,0.999040264741804,0.797559342180022,0.809564114902805,0.303672204069291,0.781841273423568,0.0001134394005219,1140000000.0,0.463806480293232,0.0006710671067106,0.0,0.226075597319961,0.226075597319961,0.226075597319961,0.247234565566796,0.322168776968239,0.0265741034832191,0.105040306163993,0.187391730059501,0.0221590271670661,0.848182183591312,0.689541880559689,0.689541880559689,0.217630527157995,7530000000.0,0.0005168052541551,0.264298202671515,0.377444953615737,0.0060923366853769,0.002189056091989,0.631603676661964,0.008101478218842,0.139069444024549,0.860930555975451,0.0052440312978924,0.377817989053487,0.0059495953982646,0.105045027439868,0.186124726642033,0.397493110474892,0.0614692653673163,0.0024550333255556,0.0025745355802525,6040000000.0,7410000000.0,0.022258064516129,0.024440756135893,0.398419303046064,0.0442955296526541,0.751800419130704,0.0773319797456587,0.194453845660397,0.0085793685964402,0.0024104347098062,0.0007558516419772,0.0598851814704813,0.343633099143234,0.289253764505647,0.0098592741174847,0.401620102185484,0.7320160315104,0.329161568138255,0.0401767765816896,0.940005629489239,0.0026129053008749,0.0109003192228867,0.0001302709914053,5160000000.0,0.593916927010176,1610000000.0,0.671576318849626,0.422377361958295,0.401620102185484,0.329161568138255,0.12514283517715,0.64570811392199,0.459782781355321,0.578026794374657,0.315054782318452,0.0472036667070532,0,0.820394362733179,0.18780179876831,0.621692591522688,0.60512816890054,0.842175751306732,0.280654464180314,0.0271228810454946,0.566362233643455,1,0.0264380180335984
0,0.527616633354458,0.594526820758831,0.589164302157503,0.602869744447167,0.602869744447167,0.998972207425758,0.797711378351073,0.809725429416893,0.304080191831592,0.781922396435528,0.0001454707093339,3630000000.0,0.458175016565596,0.0006930693069306,0.0,0.197126121950192,0.197126121950192,0.197126121950192,0.241278245249125,0.31145221758506,0.0168186699336026,0.0960833808321798,0.189801913082775,0.0220445023496867,0.847944681323223,0.692454467014251,0.691359841410428,0.217732132299219,7240000000.0,0.0005143597247052,0.264922954985197,0.370077493386983,0.005032121584644,0.0038253895571606,0.631321146285667,0.0066305547196308,0.124346222450645,0.875653777549355,0.0056774280598221,0.376352936703028,0.0055346348834942,0.096072109042943,0.188666013121182,0.397594929416698,0.0584707646176912,0.0005640489789293,0.0112263413842719,8010000000.0,0.0001270916217117,0.0206451612903226,0.010872023853238,0.392347527192963,0.0097486807797999,0.738196949538231,0.19810385272335,0.257122606014081,0.0521065488917862,0.003810944221826,0.0029213135826128,0.094378492690907,0.333706873024649,0.276221098359527,0.0035097278194482,0.71553468156301,0.731037656953489,0.330476325250787,0.0127655729062383,0.942830919752064,0.0026405545403995,0.0160507617976744,0.0001813054863423,0.0001435247249478,0.593891621579492,0.0001005218462329,0.671598418701847,0.202766236091771,0.71553468156301,0.330476325250787,0.116350807621481,0.660446647546178,0.462844755601686,0.5364621088895,0.317384932331449,0.0566404647001047,0,0.834540474201501,0.0085394002770455,0.622769605721177,0.602869756317324,0.84312573126533,0.279588036057985,0.0270520545732589,0.566156094816189,1,0.0299602922000186
0,0.532979086432994,0.588475795900567,0.585791530595856,0.605356087576933,0.605356087576933,0.99907180913447,0.797513828167032,0.809419465649253,0.303526943023591,0.781680290560734,8570000000.0,985000000.0,0.473829714065239,0.0003890389038903,0.106792185443871,0.176435885550546,0.176435885550546,0.176435885550546,0.229081970312943,0.326236117988258,0.0284193172708986,0.109925901799528,0.183625819085637,0.0220935550657272,0.848024746726988,0.689420002220586,0.689420002220586,0.217595385630004,7400000000.0,0.0004827674769138,0.264048767979113,0.389413583696584,0.0148168024436741,0.0130501180929946,0.630833824194189,0.0035801894965301,0.0831091090485836,0.916890890951416,0.0051401662413761,0.372370454703042,0.0053658477137564,0.109906036771052,0.182655908302541,0.399321832258652,0.175412293853073,0.0009881001897071,0.00639407045603,0.0002151482315904,0.0001573515316431,0.0356451612903226,0.0207658299428639,0.399629135478619,0.0169930510321315,0.826787787737204,0.421184237583947,0.467490875898845,0.163039860328407,0.0129153961622167,0.0144187919009649,0.0596557458477426,0.365743825801119,0.277089887864218,0.0052610142018529,0.666328764382408,0.736306647540055,0.328371694884277,0.0063042764276903,0.941547256834007,0.0025238603407127,0.0177444451271904,0.0001049560430981,9910000000.0,0.59396295838109,0.0001070436458079,0.671604870242251,0.543800234368564,0.666328764382408,0.328371694884277,0.114816311792997,0.707115046643727,0.478523116306224,0.633587504683989,0.32291078586193,0.0197922833865733,0,0.826485765067952,0.000777785984455,0.624536765784959,0.605355216505311,0.842012823255511,0.277375630970668,0.0268539839582548,0.565441158386322,1,0.0461600248388204
0,0.524204163213572,0.579317488006978,0.573745917875689,0.605644359244152,0.605644359244152,0.999035758399994,0.797466377387532,0.809373505985432,0.303519208658428,0.781635097464106,0.0001262750513454,0.0,0.463519622891556,0.0006540654065406,0.181394878024092,0.181829674265728,0.181829674265728,0.181829674265728,0.23116195518578,0.322062672419891,0.0532087057791491,0.113834378307955,0.186487911425774,0.022084752758113,0.84803095808949,0.689428831475266,0.689428831475266,0.217597628847466,8160000000.0,0.0004608575293933,0.264050322089346,0.377780261540181,0.007988742624828,0.0061828825670285,0.631380734510486,0.0087626186633108,0.144904314176014,0.855095685823986,0.0051286534881236,0.377182760248097,0.0053658477137564,0.113830670770433,0.185528994796773,0.404597661111729,0.218890554722639,0.0009008552037576,0.0070148622858289,0.0002375037760807,0.0002579657321649,0.0525806451612903,0.0160656845321152,0.395954410800298,0.0086541287446725,0.784733358961026,0.416696002360235,0.49861463617262,0.0628535435706136,0.0064969554938765,0.0028609018534126,0.116358788600125,0.345551306196262,0.277372819906144,0.0042068051063699,0.761127824163969,0.734682139726687,0.332189388265443,0.0073027026489797,0.940977775347754,0.0023471893131963,0.0318092295667805,9090000000.0,7950000000.0,0.593932530639308,3420000000.0,0.671572016725766,0.431902180499398,0.761127824163969,0.332189388265443,0.117661844563676,0.642262443832315,0.459157246679981,0.587579123520697,0.314444555965104,0.0363385890190158,0,0.817782345414677,0.001056600296064,0.623771385140986,0.605645072175146,0.842020323591988,0.281134302847695,0.0270113698401098,0.566027342535463,1,0.0252329318475641
0,0.506508068054405,0.563835586567815,0.555008298088763,0.611914268006169,0.611914268006169,0.999104855641073,0.797526970511208,0.809414257755335,0.303480536832618,0.781688009878481,0.0001577281776879,2280000000.0,0.465915133824849,0.0012571257125712,0.226136248608159,0.192111584004045,0.192111584004045,0.192111584004045,0.226623806372317,0.321567517860932,0.0221728148585084,0.110088754987379,0.181667545379227,0.0220656626547055,0.848011876972108,0.68930025906072,0.68930025906072,0.217582619864359,6160000000.0,0.0004652994094146,0.263807103837875,0.381161283111658,0.0188180380092418,0.0088267183372905,0.631233133792688,0.0038036093708678,0.0867672400761859,0.913232759923814,0.0053141367349681,0.370743240069517,0.0053658477137564,0.110077027049033,0.180687730940351,0.403012768899136,0.095952023988006,0.0006370912927475,0.0099224223689996,3230000000.0,0.0001399520834326,0.0243548387096774,0.0161479370768033,0.399696976549603,0.0146611465241564,0.855924293567298,0.280451077282435,0.56456899006672,0.0303400280857976,0.0090579237374388,0.0028169792286963,0.0567997207952373,0.34899711442277,0.277359837317193,0.025541754396838,0.607711806562382,0.738090000207493,0.328303345850213,0.0021974356472798,0.948291056808823,0.0023707868823021,0.0207070852703722,0.000231411743401,0.0001147917115186,0.59402862230632,339000000.0,0.671572994033614,0.354014083461446,0.607711806562382,0.328303345850213,0.112591976899722,0.643734696318443,0.459506328218163,0.588480799363891,0.314672761431368,0.015586977562719,0,0.81302246603021,0.001059182119436,0.623922052734409,0.611912997749472,0.841162365159335,0.277537510598001,0.0269631788706756,0.565863805192805,1,0.0441237494783044
0,0.530736606054697,0.597252507631923,0.581133893677392,0.61042246212831,0.61042246212831,0.999072617965051,0.797527247192138,0.809428058674216,0.303548454226698,0.781679448453343,0.0001660540052492,2850000000.0,0.464058109592948,0.0009120912091209,0.126328575766778,0.191437360414648,0.191437360414648,0.191437360414648,0.237780088872081,0.32192119968876,0.0456161047839436,0.118964253725267,0.19409505159298,0.0220913742426559,0.848012076959158,0.689384021565079,0.689384021565079,0.217588025487503,6550000000.0,0.0004985136920452,0.263983495349325,0.382055437576841,0.0125122854530875,0.0072808417354242,0.631002657497843,0.0055253102800499,0.111376485170965,0.888623514829035,0.0052660556954188,0.372542682231264,0.0053658477137564,0.118992948686632,0.193167936053088,0.406352698134972,0.179910044977511,0.0007649153419293,0.0082769397609908,6800000000.0,0.0002700696961375,0.0429032258064516,0.0116710485730652,0.396282309310056,0.0058462227776298,0.839296125214411,0.374458025135438,0.625109807699647,0.0418129423659086,0.0072504858167582,0.0023528405905008,0.0940305629447058,0.347052679863757,0.277386295499937,0.0139353961478063,0.794657807342577,0.73780203146469,0.33016121414341,0.0035514641651658,0.951351477431888,0.0023969134863478,0.0362166689458203,0.0001333967786395,8030000000.0,0.593966863356436,2550000000.0,0.671573469700844,0.358509136994971,0.794657807342577,0.33016121414341,0.114288873752609,0.645417752353348,0.459838565999771,0.587865923326001,0.314938777639079,0.0234050320686708,0,0.831351885957167,0.0006046240886751,0.623795783791684,0.610420569038553,0.842673715890355,0.278785971702216,0.0269064483469507,0.565654054622206,1,0.0338153075423587
0,0.470287134987569,0.527802006105539,0.52331495262059,0.600376194525721,0.600340160567319,0.998964465761624,0.797368985700161,0.809296429155457,0.303498180853144,0.781555658666927,0.0001125143085706,1240000000.0,0.458849383088834,0.0005740574057405,0.0,0.180396949138258,0.180396949138258,0.180396949138258,0.212442091330245,0.313680413100375,0.0507282544580063,0.0960833808321798,0.16795962943436,0.0221088682364242,0.84797618516561,0.688673064586979,0.688673064586979,0.217520453539016,6320000000.0,0.0004429652373977,0.263835854877186,0.37090644908908,0.0078414731935313,0.0047312058710871,0.624126724291448,0.0052207297166671,0.10744626175288,0.89255373824712,0.0052260391448627,0.37367558149158,0.0055986155796041,0.0961046786197013,0.166940653042757,0.400425763943501,0.241379310344828,0.0017306970468586,0.0036530226243184,0.0001901176646825,0.0003646319146731,0.0501612903225806,0.018900459732973,0.392177924515502,0.0068701034240086,0.779839061608171,0.304146606808266,0.451603420537768,0.105382957597117,0.0051347468131777,0.0051945438765811,0.107410662313378,0.333470912648521,0.277723110452121,0.007342694524881,0.941963746583587,0.733819501191343,0.3306333940847,0.0,0.939561351100194,0.0022128240279248,0.0408500386201227,6390000000.0,4410000000.0,0.593927198030651,4710000000.0,0.671573605802657,0.354694819181491,0.941963746583587,0.3306333940847,0.110933233663468,0.646715607161776,0.460162864565483,0.539317255623253,0.315121396662224,0.037000452592038,0,0.791851947752346,0.0009664263858892,0.623680934928998,0.600371440060843,0.839741925683001,0.278565210112277,0.0259643005044266,0.547035872141953,1,0.0351557970668425
1,0.470140886267245,0.520388137810728,0.522030087263772,0.597306101269837,0.597399789561683,0.998903687920809,0.797310606023925,0.809237189362148,0.303523317539921,0.781488009373217,0.0001261594148515,3920000000.0,0.462066883067864,0.0006190619061906,0.0,0.162487885044878,0.162487885044878,0.162487885044878,0.207809397749835,0.318419749593266,0.0195864906151217,0.0899763862877616,0.165022218874746,0.022006243127543,0.846241885701895,0.689390657932976,0.689390657932976,0.217594134604881,5820000000.0,0.0004250729454021,0.26381487438904,0.377081703364256,0.0049846958355824,0.0023568691694313,0.62693935699511,0.0110378537101378,0.162046134776431,0.837953865223569,0.0050949494858485,0.377511558256521,0.0053658477137564,0.0903642907160421,0.164406907473041,0.400696387973039,0.095952023988006,0.0010753451756566,0.0058817250669251,9310000000.0,0.000111961666746,0.0316129032258064,0.0120206218879897,0.389656498043916,0.0129052188608968,0.737201424416447,0.136982077450909,0.261856199994523,0.0118391149244195,0.0025546178465299,0.0006462449563633,0.096948027985734,0.341816115669223,0.275622440833428,0.0066290862096923,0.565127899811504,0.730704651908678,0.331822601575018,0.0138187734478232,0.90974532510778,0.0021408140779063,0.021642350224296,9830000000.0,5140000000.0,0.5939004599665,1300000000.0,0.671573320202486,0.427835710834537,0.565127899811504,0.331822601575018,0.118559017626593,0.644138014029901,0.459465024533733,0.570682870874891,0.314814723138832,0.0571534386203858,0,0.784648939143662,0.0028079425161369,0.622586177473126,0.597307971428239,0.838886549562351,0.282784084418721,0.0261250577580108,0.55656683857273,1,0.0221785742462048
0,0.516306732316092,0.586458787614479,0.573638845762621,0.605802908661122,0.605788495077761,0.999085328159899,0.797653137015302,0.809562682731978,0.303741571656839,0.781812641772288,790000000.0,985000000.0,0.474077988307625,0.0003610361036103,0.0044538920943415,0.219923307066706,0.219923307066706,0.219923307066706,0.243830953956698,0.330374195373842,0.0265741034832191,0.110658741144858,0.19605332529939,0.0221408694445369,0.848099718342944,0.689608330799972,0.689608330799972,0.217618926139878,6920000000.0,0.0004732848116999,0.264294317395933,0.381887783614619,0.0111562834437334,0.0071991186382311,0.631049574663361,0.006257580317165,0.120174139129909,0.879825860870091,0.0054105490913114,0.37594809017565,0.0061720044847421,0.110630709853925,0.195105949777543,0.395671087305723,0.0704647676161919,0.0033640043419597,0.0018794536690334,0.0001326046827031,0.0001028836937666,0.0220967741935484,0.0535082179104916,0.414181045204767,0.0676242757125106,0.779392823601478,0.174130659074641,0.224905665581172,0.0081152578613592,0.0084248647069946,0.001112872000496,0.0383022914593126,0.352237959726016,0.27725029854442,0.0074054682828251,0.292839757927725,0.733925188553314,0.327884285807915,0.0362642911879495,0.941294675239503,0.002747096152523,0.0095633167579068,0.0001253186276177,0.0001005114796861,0.593958454808848,1270000000.0,0.671570333647195,0.351030133140583,0.292839757927725,0.327884285807915,0.124129085387537,0.641311858566109,0.458933781838003,0.609952016854483,0.31431210065946,0.0262103218418546,0,0.824914279173241,0.214226185424942,0.62497243925732,0.605800135583179,0.842301738221274,0.279317453473732,0.0269258974497649,0.565728214075724,1,0.031111722385879
0,0.50831180227173,0.57108591365024,0.56325285079501,0.605817322244483,0.605831735827844,0.999072964606729,0.797575528014428,0.80948196037626,0.303632323748924,0.781737834565757,9200000000.0,0.0,0.471316776125412,0.0003340334033403,0.048790363397105,0.220766086553453,0.220766086553453,0.220766086553453,0.237023730736504,0.326625167998868,0.0293116747583829,0.110495887957007,0.190555095277548,0.0221291119636303,0.848106670833926,0.689483567083523,0.689483567083523,0.217607789693425,6950000000.0,0.0004640267359253,0.264081404294007,0.378925896948698,0.0121104146320916,0.007444911770247,0.631179367405926,0.0072752806427197,0.131118299724884,0.868881700275116,0.0055156099168854,0.376643710451974,0.0068294823047674,0.110524858729461,0.189601085890958,0.397412727099781,0.0734632683658171,0.0012620088665253,0.005014153541374,0.0001148348909288,0.0001202831419772,0.0232258064516129,0.0234361000543454,0.400703285769205,0.0250579331976436,0.779332161498348,0.141374244548705,0.204945240084159,0.0064284834829933,0.0081784729821174,0.0010448599825815,0.0322413535362915,0.34767864317784,0.277305150430369,0.0105031419050697,0.223441746667513,0.734052769536466,0.327710392025662,0.0450839834173465,0.941093085867131,0.0025489384130259,0.01089148880031,0.0001099735837593,7830000000.0,0.593957249308388,984000000.0,0.671572710825432,0.304705400846225,0.223441746667513,0.327710392025662,0.126909981332518,0.643278450493247,0.459342084518814,0.594515531446606,0.314624712402858,0.0241727628885876,0,0.816293758663612,0.315519830476278,0.624683726630649,0.60581384219835,0.841732939927894,0.280055246689599,0.0269631590490666,0.565863735288908,1,0.0282450904594072
0,0.477209574416224,0.544864805931095,0.528079661652123,0.601976102278788,0.601983309070468,0.999023510394051,0.797449084829405,0.809352153620372,0.303514616379113,0.781617974613831,7980000000.0,1320000000.0,0.462868741769625,0.0004350435043504,0.0599250936329588,0.177868610678016,0.177868610678016,0.177868610678016,0.217074784910655,0.318101435948221,0.0112376544610312,0.0985261786499471,0.17270467726143,0.0221072563237192,0.848135857179319,0.692494689174457,0.693658506127041,0.217680213097429,6380000000.0,0.0004624047010861,0.264104715947502,0.376960619947096,0.0170439405805286,0.0112528337951832,0.631805043766524,0.0039112156776917,0.088490491882577,0.911509508117423,0.007454396496608,0.372925161547185,0.0069531783172467,0.0984741153288713,0.171736671442576,0.395145915921669,0.0614692653673163,0.003019082304485,0.0020954926414393,0.0001710103616993,0.0003608494259316,0.0188709677419355,0.0408912650735132,0.400511069401416,0.014646469393634,0.80019211194226,0.237466869777007,0.276564153079172,0.0356900858086924,0.0141803494591268,0.006059209714368,0.0308466310674933,0.34211077708298,0.277110229967303,0.0077444583594356,0.318542445201307,0.734849118998204,0.327342675711285,0.0179885756768626,0.932900560834282,0.0023032631841786,0.0107559785967071,0.0001762592833455,0.0001559969292318,0.593998703163423,625000000.0,0.671560729329931,0.0892709715241398,0.318542445201307,0.327342675711285,0.117726088408143,0.634380695759777,0.456859967101434,0.568821123942392,0.313426185661698,0.0172118892567561,0,0.800562579411059,0.0161845798544149,0.624634047485922,0.601972621419526,0.840346045765332,0.277615793598877,0.0272430840998424,0.566667784146443,1,0.0432196216628052
0,0.468142153756155,0.534561709550807,0.520959366133091,0.598495221897116,0.598538462647199,0.998963425836591,0.797380744639687,0.809307495930031,0.303520900550808,0.781541483192519,8460000000.0,0.0,0.465093144779111,0.0003710371037103,0.0,0.165774725043192,0.165774725043192,0.165774725043192,0.212063912262456,0.319763740539011,0.0230197982364596,0.0955133946747007,0.169993221360247,0.0221302181782317,0.848168255081459,0.689706635606157,0.689706635606157,0.217618760221427,5840000000.0,0.0004491539241689,0.264176205018222,0.378460191498081,0.0122645483165419,0.0090313380004915,0.634944384323502,0.0095341011681667,0.151162439157118,0.848837560842882,0.005208881249315,0.375120503351727,0.0082029345812615,0.0954858566612927,0.169006862227585,0.399308435029467,0.110944527736132,0.001083460988303,0.0058398835268148,0.0001924105410404,0.0001528125451534,0.0346774193548387,0.0194145381372736,0.392110083444517,0.015996463816827,0.790510581134217,0.227381287186207,0.283414086229788,0.0125981288731451,0.0095649125096589,0.0015129880995236,0.043803698436627,0.343739513801573,0.277199517716929,0.0073220675374819,0.266362937707093,0.735287749748806,0.328544085450663,0.0190034815559953,0.928539736488833,0.0022315778691559,0.0157714957423109,901000000.0,7560000000.0,0.593950892188075,1180000000.0,0.671571071872177,0.382564518866969,0.266362937707093,0.328544085450663,0.121421567708792,0.641242036289485,0.458989852524765,0.579687752486095,0.314245147490651,0.0238731341241273,0,0.796094757257841,0.0097802026506504,0.624140386972567,0.59849578782322,0.840054325013167,0.281693674300349,0.0471086146683448,0.569948116339057,1,0.0240362939696577
0,0.508555550138936,0.563726559092891,0.564858932491033,0.603532769281771,0.603532769281771,0.999005485026813,0.797481594838683,0.809400977625846,0.303609120653438,0.781663167710459,0.0001226903200344,0.0,0.462009847093262,0.0001860186018601,0.0152849478692175,0.182883148624162,0.182883148624162,0.182883148624162,0.226718351139264,0.318278276862135,0.0279807008787453,0.10105040306164,0.180161180989681,0.0220744807653855,0.847991972378636,0.689486971828791,0.689486971828791,0.217600499236674,9360000000.0,0.0004671959424573,0.264065863191676,0.376783651875862,0.0154164885600981,0.0113776018825009,0.630856769085355,0.0087170227705888,0.144511291834205,0.855488708165795,0.0055110771178995,0.377072042551383,0.005422516330311,0.101038969498591,0.17918708996305,0.400626722381277,0.118440779610195,0.0009211447353737,0.0068722594858614,0.000112350941541,0.0001959329168056,0.0316129032258064,0.0131868454680317,0.393907871825603,0.0085685289046733,0.835999005871531,0.411176062683798,0.510869687697441,0.169365647035212,0.0120042211744132,0.0142680310291974,0.0626489149522246,0.341420661931784,0.277162468102365,0.0091601158733489,0.404774346423858,0.738808673399868,0.329410268385692,0.0148707856911087,0.936813057976246,0.0024079120766733,0.0152866680344947,0.0001947292075513,0.0001603841123716,0.594001458004644,0.0001780413905318,0.671626240704416,0.2696375172169,0.404774346423858,0.329410268385692,0.124931539247186,0.709317343536963,0.470974394553403,0.568182227185334,0.326651794404383,0.0190256103046815,0,0.811876395563492,0.0071212332103601,0.624678978141999,0.603529258188705,0.8414811271074,0.281101243806136,0.0268651106589135,0.565487960317643,1,0.0253101797009792
0,0.488665724174913,0.55805713039686,0.537180791262916,0.601918447945344,0.601918447945344,0.999030443227604,0.797507879527036,0.809410091440201,0.303602836481744,0.781640571162145,719000000.0,492000000.0,0.467434974795132,980000000.0,0.143334345581537,0.194387088618263,0.194387088618263,0.194387088618263,0.221045665122435,0.322133408785457,0.0195411165055886,0.101538962625193,0.178880771258567,0.0220963996175595,0.848037839996808,0.689419771390399,0.689419771390399,0.21759700167572,6730000000.0,0.0004482555664118,0.263985049459558,0.377761633322156,0.0137952767698073,0.0116290095784461,0.630671155189655,0.0024922714961836,0.0632161320555068,0.936783867944493,0.0069131024336653,0.371028422015599,0.0054913717461246,0.101535655544156,0.177950380815926,0.395226299296779,0.0929535232383808,0.0035729865176062,0.0017701533193576,0.0001851497659068,0.0004622201242018,0.0216129032258065,0.0369519557011295,0.400533683091744,0.0101576801327496,0.809823822840208,0.340157667221456,0.381821899210099,0.0088882194158648,0.0119048829857341,0.0008944396737031,0.0523686201215024,0.354525994239759,0.277104164288706,0.0052339271379811,0.760145416549964,0.735040037086129,0.327939262499973,0.0,0.93701903038323,0.0024550148309665,0.0118007509269297,0.0001619911840653,0.0001490481903357,0.593982337559332,105000000.0,0.671559871691913,0.101500053767849,0.760145416549964,0.327939262499973,0.110933233663468,0.629325124567785,0.453994393641442,0.594040326992873,0.312947527454048,0.0212477412807812,0,0.811499959630387,0.0055885935698099,0.624671336922936,0.601918179225481,0.840959641861875,0.276586594716322,0.0268069534073321,0.565232608476753,1,0.0610388188695184
0,0.46955589138595,0.524912778020061,0.522511911772579,0.597716888395624,0.597716888395624,0.998956493003038,0.797362207017375,0.809290049485408,0.30350301483137,0.781544290217154,7840000000.0,0.0,0.461580399755081,0.0002290229022902,0.0,0.183178121444524,0.183178121444524,0.183178121444524,0.211307554126879,0.317677017754828,0.0346809443864664,0.0945362755475938,0.167733674775928,0.0221490712356532,0.84813386907276,0.688190369810735,0.688190369810735,0.217426364503637,6630000000.0,0.0004393468519872,0.263863051806265,0.376345888752282,0.0171506485159173,0.0127232257042223,0.629329050286982,0.0053839630126118,0.109562535901079,0.890437464098921,0.0053569341437977,0.372737276970943,0.0071603539046504,0.0945169117527318,0.16672196666918,0.399947482861595,0.157421289355322,0.0012133139906465,0.0052148221521068,0.0002034927767707,0.0002360272974647,0.0354838709677419,0.0362410587077538,0.391442979579838,0.0192404112471655,0.830177957283258,0.353070471859173,0.445992813263747,0.0258390736635528,0.0131373274754288,0.0027630864048495,0.0492540137142778,0.340893695059807,0.277160313282821,0.0107116512157726,0.417081313224783,0.737147148842895,0.32824634210926,0.0085975469509219,0.929953336194203,0.0021893995544879,0.0180064008538568,0.0001062378172536,8710000000.0,0.593968078882469,180000000.0,0.671570734625214,0.333296414727272,0.417081313224783,0.32824634210926,0.116699599234266,0.640020606908787,0.458604798717277,0.565435127738986,0.314134938157327,0.0171047936469383,0,0.791668826237604,0.0067286643670088,0.624563980686251,0.597713165825235,0.83972506232647,0.278684010095969,0.0264820492105922,0.563075143286396,1,0.0344160546471736
0,0.500121873933603,0.554404709986917,0.542106108464051,0.600455469234206,0.600455469234206,0.999062449809174,0.797462780535441,0.809360095658595,0.303456850339309,0.781608430730071,1630000000.0,170000000.0,0.464992493059225,0.0002240224022402,0.319060633667375,0.180059837343559,0.180059837343559,0.180059837343559,0.21991112791907,0.321602886043715,0.0277235809247244,0.108378796514942,0.178202907283272,0.0220339933109731,0.847991054790993,0.689272703707064,0.689272703707064,0.217574702235862,6500000000.0,0.0004614564345647,0.26364314520829,0.380006333594128,0.0069385118923185,0.0041129799984279,0.631016698401392,0.0041309878806117,0.0919369954953593,0.908063004504641,0.0061530660589267,0.373312114305397,0.0062280637613337,0.106632794306838,0.176140562551844,0.396870139317786,0.145427286356822,0.0020533005995556,0.0030800496975027,0.0003232955664751,0.0004902105408883,0.0324193548387097,0.12966819910991,0.435969335835915,0.0321307016568118,0.762854559053084,0.277535468901178,0.32008651513044,0.0107593083027586,0.005877170954295,0.0006611297076684,0.0860687338566253,0.350162011780653,0.2775746983833,0.0030964032903975,0.876101584702831,0.732655893905505,0.329478816423011,0.0037704382917105,0.938541378250006,0.0024219632350415,0.0112227740512044,7970000000.0,7310000000.0,0.593923506356081,809000000.0,0.671571735545392,0.143827144533329,0.876101584702831,0.329478816423011,0.112602901130238,0.641962572179896,0.45901119537138,0.593366230065454,0.314435162714055,0.0416518719180039,0,0.808565727590611,0.0103131175256766,0.623839080389578,0.600455561519726,0.840890282824394,0.277774965976168,0.0268849366597356,0.565569110352333,1,0.0415223664548441
